,0
2022-12-21,0.003247835135510369
2022-12-22,-0.005572410122864749
2022-12-23,0.0011659963751185064
2022-12-27,-0.007012363094373632
2022-12-28,-0.006148809336245606
2022-12-29,0.013672052679277583
2022-12-30,0.0010748118724019284
2023-01-03,-0.0038636643227469942
2023-01-04,0.006828559982656768
2023-01-05,-0.004199483562944154
2023-01-06,0.0177632570235638
2023-01-09,-0.004614910198449711
2023-01-10,0.006885244740291231
2023-01-11,0.014869356421555976
2023-01-12,0.007370005342195297
2023-01-13,0.0029327403308858032
2023-01-17,-0.007337722394627736
2023-01-18,-0.015971479187506677
2023-01-19,-0.009442023732272504
2023-01-20,0.025980785130559982
2023-01-23,0.01652084977235348
2023-01-24,-0.0027329416848321845
2023-01-25,-0.0008352497929342395
2023-01-26,0.017648479013886362
