,0
2022-04-25,0.01285179573539897
2022-04-26,-0.037898539948205676
2022-04-27,-3.064423979853603e-06
2022-04-28,0.03937806347466607
2022-04-29,-0.03163604858595297
2022-05-02,0.027682978121794037
2022-05-03,0.0011342414229964784
2022-05-04,0.03262232304581262
2022-05-05,-0.05364231827495963
2022-05-06,-0.014978914498019538
2022-05-09,-0.04448312372913418
2022-05-10,0.012671755337828985
2022-05-11,-0.030781239842875785
2022-05-12,-0.0017716808816903486
2022-05-13,0.04791250282305222
2022-05-16,-0.012033263597470176
2022-05-17,0.03616849787058425
2022-05-18,-0.04750197050654793
2022-05-19,-0.0018983837572404526
2022-05-20,-0.0070552717588547725
2022-05-23,0.012465576312725707
2022-05-24,-0.030712094594441443
2022-05-25,0.019121326049250573
2022-05-26,0.03418623691889233
2022-05-27,0.0382769210649308
2022-05-31,0.005670989831788776
2022-06-01,-0.00958069157765857
2022-06-02,0.0356072612591649
2022-06-03,-0.03074303969297003
2022-06-06,0.008447466431829618
2022-06-07,0.012755700076058172
2022-06-08,-0.003027869817191754
2022-06-09,-0.03266151562063407
2022-06-10,-0.03072245766359075
2022-06-13,-0.05078442338095284
2022-06-14,0.008997232403289165
2022-06-15,0.024763112503206078
2022-06-16,-0.04660206746391322
2022-06-17,0.013027785839901586
2022-06-21,0.02121776672214783
2022-06-22,-0.005047619555701085
2022-06-23,0.00786920368456533
2022-06-24,0.03627872575954598
2022-06-27,-0.004703514836672211
2022-06-28,-0.029327123841806916
2022-06-29,-0.005723307080386528
2022-06-30,-0.01353436591445362
2022-07-01,0.0030344861867595153
2022-07-05,0.01594058976413008
2022-07-06,-0.0014179798372703837
2022-07-07,0.027145011217562347
2022-07-08,-0.00132258616149714
2022-07-11,-0.031016561398287706
2022-07-12,-0.002069570352781854
2022-07-13,0.0038235140778691014
2022-07-14,0.0031532485279572625
2022-07-15,0.022911033110480806
2022-07-18,-0.001402463477456438
2022-07-19,0.03406196758450344
2022-07-20,0.017354066329656474
2022-07-21,0.021146750038155953
2022-07-22,-0.020722926232348022
2022-07-25,-0.002660925283816632
2022-07-26,-0.018676874619498973
2022-07-27,0.041943301659677835
2022-07-28,-0.004598892637543956
2022-07-29,0.005757723019602429
2022-08-01,0.0027098909184524143
2022-08-02,9.514000166792176e-05
2022-08-03,0.024357756961584594
2022-08-04,0.008778323796374615
2022-08-05,-0.014244896678889268
2022-08-08,-0.010031862125913808
2022-08-09,-0.01895656532104905
2022-08-10,0.029496614560257726
2022-08-11,0.000178866769005457
2022-08-12,0.019601517917148578
2022-08-15,0.007130428961717263
2022-08-16,-0.007099447435958496
2022-08-17,-0.016172727927624524
2022-08-18,0.0076298372844471945
2022-08-19,-0.021569876894323697
2022-08-22,-0.024708189092414665
2022-08-23,0.004079215078467248
2022-08-24,0.006622985085357033
2022-08-25,0.03147554489967929
2022-08-26,-0.04318800371845541
2022-08-29,-0.0026449863170473252
2022-08-30,-0.013322685895406985
2022-08-31,-0.000477424851933658
2022-09-01,-0.002585842260167526
2022-09-02,-0.015158880192533971
2022-09-06,-0.01575455958865061
2022-09-07,0.01992210601507437
2022-09-08,0.005379397828830069
2022-09-09,0.022177423907427173
2022-09-12,0.010621983043212735
2022-09-13,-0.05777447889633774
2022-09-14,0.009269840200028483
2022-09-15,-0.011486514524431692
2022-09-16,-0.005397742389068252
2022-09-19,0.007294130104337077
2022-09-20,-0.012065027773196943
2022-09-21,-0.01771222474098669
2022-09-22,-0.014409059049212332
2022-09-23,-0.020381855992155966
2022-09-26,-0.008456454974565215
2022-09-27,0.004405236850575429
2022-09-28,0.02230537369025734
2022-09-29,-0.03081285978879366
2022-09-30,-0.013859308161182984
2022-10-03,0.020508456837106972
2022-10-04,0.03381399235109567
2022-10-05,0.0005876486764682353
2022-10-06,-0.007145089376988511
2022-10-07,-0.04717429707544729
2022-10-10,-0.02024394166572118
2022-10-11,-0.015308184497811197
2022-10-12,0.0005296431650292169
2022-10-13,0.023732595308794388
2022-10-14,-0.033350719803823654
2022-10-17,0.036255561059575295
2022-10-18,0.004304722792240887
2022-10-19,-0.002612607870346758
2022-10-20,-0.0012606197124781146
2022-10-21,0.024861535261199167
2022-10-24,-0.015457155951370654
2022-10-25,0.027950717142209373
2022-10-26,-0.006854658292293738
2022-10-27,-0.012788210085469279
2022-10-28,0.020650312384464926
2022-10-31,-0.01244718402830622
2022-11-01,-0.00657494943221103
2022-11-02,-0.024927763711024377
2022-11-03,-0.011002708061399847
2022-11-04,0.024919830624289485
2022-11-07,0.007442497692588776
2022-11-08,0.00996772723468209
2022-11-09,-0.03545732655537648
2022-11-10,0.0839487667562109
2022-11-11,0.02741894787777344
2022-11-14,-0.002412212669830891
2022-11-15,0.02170743062137914
2022-11-16,-0.024245034179234244
2022-11-17,0.006230419415640187
2022-11-18,-0.0034607567047986935
2022-11-21,-0.02128457888627482
2022-11-22,0.01568928386313627
2022-11-23,0.013351331180620166
2022-11-25,-0.013164445842544094
2022-11-28,-0.0058169004140435614
2022-11-29,0.0015220111853320067
2022-11-30,0.048816065978236456
2022-12-01,-0.0016551952184536982
2022-12-02,-0.006641268645200455
2022-12-05,-0.015420314874699534
2022-12-06,-0.01845006473768006
2022-12-07,-0.005913376913804204
2022-12-08,0.015672281328260495
2022-12-09,-0.005617125532016916
2022-12-12,0.00896335707694874
2022-12-13,0.009410922558077605
2022-12-14,-0.011069226465194268
2022-12-15,-0.03554146571156617
2022-12-16,-0.010455379260393345
2022-12-19,-0.010781606070004049
2022-12-20,-0.008190927903252489
